Time (s),NO2 Sensor,Ethanol Sensor,VOC Sensor,CO Sensor,MiCS CO,MiCS Ethanol,MiCS VOC
110.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
110.75,0.97,0.86,0.31,0.05,3.42,2.45,1.01
111,0.98,0.86,0.31,0.05,3.32,2.37,0.98
111.25,0.98,0.86,0.3,0.05,3.32,2.37,0.98
111.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
111.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
112,0.98,0.86,0.31,0.05,3.32,2.37,0.98
112.25,0.97,0.86,0.31,0.05,3.42,2.45,1.01
112.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
112.75,0.98,0.86,0.31,0.05,3.42,2.45,1.01
113,0.98,0.86,0.31,0.05,3.32,2.37,0.98
113.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
113.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
113.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
114,0.97,0.86,0.31,0.05,3.42,2.45,1.01
114.25,0.97,0.86,0.31,0.05,3.32,2.37,0.98
114.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
114.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
115,0.98,0.86,0.31,0.05,3.32,2.37,0.98
115.25,0.98,0.86,0.31,0.05,3.42,2.45,1.01
115.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
115.75,0.97,0.86,0.31,0.05,3.42,2.45,1.01
116,0.97,0.86,0.31,0.05,3.32,2.37,0.98
116.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
116.5,0.97,0.86,0.31,0.05,3.42,2.45,1.01
116.75,0.98,0.86,0.31,0.05,3.42,2.45,1.01
117,0.98,0.86,0.31,0.05,3.32,2.37,0.98
117.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
117.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
117.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
118,0.98,0.86,0.31,0.05,3.32,2.37,0.98
118.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
118.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
118.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
119,0.98,0.86,0.31,0.05,3.32,2.37,0.98
119.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
119.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
119.75,0.98,0.86,0.31,0.05,3.61,2.63,1.07
120,0.97,0.86,0.31,0.05,3.32,2.37,0.98
120.25,0.97,0.86,0.31,0.05,3.42,2.45,1.01
120.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
120.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
121,0.98,0.86,0.31,0.05,3.32,2.37,0.98
121.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
121.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
121.75,0.97,0.86,0.31,0.05,3.32,2.37,0.98
122,0.98,0.86,0.31,0.05,3.42,2.45,1.01
122.25,0.98,0.86,0.31,0.05,3.42,2.45,1.01
122.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
122.75,0.98,0.86,0.31,0.05,3.42,2.45,1.01
123,0.98,0.86,0.31,0.05,3.42,2.45,1.01
123.25,0.98,0.86,0.31,0.05,3.23,2.28,0.95
123.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
123.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
124,0.98,0.86,0.31,0.05,3.32,2.37,0.98
124.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
124.5,0.98,0.86,0.31,0.05,3.42,2.45,1.01
124.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
125,0.98,0.86,0.31,0.05,3.42,2.45,1.01
125.25,0.98,0.86,0.31,0.05,3.42,2.45,1.01
125.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
125.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
126,0.97,0.86,0.31,0.05,3.32,2.37,0.98
126.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
126.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
126.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
127,0.98,0.86,0.31,0.05,3.42,2.45,1.01
127.25,0.97,0.86,0.31,0.05,3.32,2.37,0.98
127.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
127.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
128,0.98,0.86,0.31,0.05,3.32,2.37,0.98
128.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
128.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
128.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
129,0.97,0.86,0.31,0.05,3.32,2.37,0.98
129.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
129.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
129.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
130,0.98,0.86,0.31,0.05,3.42,2.45,1.01
130.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
130.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
130.75,0.98,0.86,0.31,0.05,3.13,2.19,0.92
131,0.98,0.86,0.31,0.05,3.32,2.37,0.98
131.25,0.98,0.86,0.31,0.05,3.42,2.45,1.01
131.5,0.97,0.86,0.31,0.05,3.7,2.73,1.11
131.75,0.97,0.86,0.31,0.05,3.42,2.45,1.01
132,0.98,0.86,0.31,0.05,3.42,2.45,1.01
132.25,0.97,0.86,0.31,0.05,3.42,2.45,1.01
132.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
132.75,0.98,0.86,0.31,0.05,3.42,2.45,1.01
133,0.98,0.86,0.31,0.05,3.32,2.37,0.98
133.25,0.97,0.86,0.31,0.05,3.42,2.45,1.01
133.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
133.75,0.97,0.86,0.31,0.05,3.32,2.37,0.98
134,0.98,0.86,0.31,0.05,3.42,2.45,1.01
134.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
134.5,0.98,0.86,0.31,0.05,3.42,2.45,1.01
134.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
135,0.98,0.86,0.31,0.05,3.42,2.45,1.01
135.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
135.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
135.75,0.97,0.86,0.31,0.05,3.32,2.37,0.98
136,0.98,0.86,0.31,0.05,3.32,2.37,0.98
136.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
136.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
136.75,0.97,0.86,0.31,0.05,3.32,2.37,0.98
137,0.97,0.86,0.31,0.05,3.32,2.37,0.98
137.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
137.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
137.75,0.98,0.86,0.31,0.05,3.42,2.45,1.01
138,0.98,0.86,0.31,0.05,3.32,2.37,0.98
138.25,0.98,0.86,0.31,0.05,3.32,2.37,0.98
138.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
138.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
139,0.97,0.86,0.31,0.05,3.32,2.37,0.98
139.25,0.97,0.86,0.31,0.05,3.32,2.37,0.98
139.5,0.98,0.86,0.31,0.05,3.32,2.37,0.98
139.75,0.98,0.86,0.31,0.05,3.32,2.37,0.98
140,0.98,0.86,0.31,0.05,3.32,2.37,0.98
140.25,0.97,0.86,0.31,0.05,3.32,2.37,0.98
140.5,0.97,0.86,0.31,0.05,3.32,2.37,0.98
140.75,0.97,0.86,0.3,0.05,3.32,2.37,0.98
141,0.98,0.86,0.31,0.05,3.32,2.37,0.98
141.25,0.97,0.86,0.3,0.05,3.32,2.37,0.98
141.5,0.97,0.86,0.3,0.05,3.32,2.37,0.98
141.75,0.97,0.86,0.3,0.05,3.32,2.37,0.98
142,0.97,0.86,0.3,0.05,3.32,2.37,0.98
142.25,0.97,0.86,0.3,0.05,3.32,2.37,0.98
142.5,0.97,0.86,0.3,0.05,3.23,2.28,0.95
142.75,0.97,0.86,0.3,0.05,3.32,2.37,0.98
143,0.97,0.86,0.3,0.05,3.23,2.28,0.95
143.25,0.97,0.86,0.3,0.05,3.32,2.37,0.98
143.5,0.97,0.86,0.3,0.05,3.32,2.37,0.98
143.75,0.97,0.86,0.3,0.05,3.23,2.28,0.95
144,0.97,0.86,0.3,0.05,3.23,2.28,0.95
144.25,0.97,0.86,0.3,0.05,3.23,2.28,0.95
144.5,0.97,0.86,0.3,0.05,3.23,2.28,0.95
144.75,0.97,0.86,0.3,0.05,3.23,2.28,0.95
145,0.97,0.86,0.3,0.05,3.23,2.28,0.95
145.25,0.97,0.86,0.3,0.05,3.23,2.28,0.95
145.5,0.97,0.86,0.3,0.04,3.23,2.28,0.95
145.75,0.97,0.86,0.3,0.05,3.23,2.28,0.95
146,0.97,0.86,0.3,0.05,3.23,2.28,0.95
146.25,0.97,0.86,0.3,0.05,3.23,2.28,0.95
146.5,0.97,0.86,0.3,0.05,3.13,2.19,0.92
146.75,0.97,0.86,0.3,0.05,3.13,2.19,0.92
147,0.97,0.86,0.3,0.05,3.23,2.28,0.95
147.25,0.97,0.86,0.3,0.05,3.13,2.19,0.92
147.5,0.97,0.86,0.3,0.05,3.23,2.28,0.95
147.75,0.97,0.86,0.3,0.05,3.13,2.19,0.92
148,0.97,0.86,0.3,0.04,3.13,2.19,0.92
148.25,0.97,0.86,0.29,0.05,3.13,2.19,0.92
148.5,0.97,0.86,0.29,0.04,3.13,2.19,0.92
148.75,0.97,0.86,0.29,0.04,3.04,2.11,0.89
149,0.97,0.86,0.29,0.04,3.13,2.19,0.92
149.25,0.97,0.86,0.29,0.04,3.04,2.11,0.89
149.5,0.97,0.86,0.29,0.04,3.04,2.11,0.89
149.75,0.97,0.86,0.29,0.04,3.04,2.11,0.89
150,0.96,0.86,0.29,0.04,3.04,2.11,0.89
150.25,0.96,0.86,0.29,0.04,3.04,2.11,0.89
150.5,0.96,0.86,0.29,0.04,2.94,2.02,0.85
150.75,0.96,0.86,0.29,0.04,3.04,2.11,0.89
151,0.96,0.86,0.29,0.04,2.94,2.02,0.85
151.25,0.96,0.86,0.29,0.04,2.94,2.02,0.85
151.5,0.96,0.86,0.29,0.04,2.94,2.02,0.85
151.75,0.96,0.86,0.28,0.04,2.94,2.02,0.85
152,0.96,0.86,0.28,0.04,2.94,2.02,0.85
152.25,0.96,0.86,0.28,0.04,2.85,1.94,0.82
152.5,0.96,0.86,0.28,0.04,2.85,1.94,0.82
152.75,0.96,0.86,0.28,0.04,2.85,1.94,0.82
153,0.96,0.86,0.28,0.04,2.85,1.94,0.82
153.25,0.96,0.86,0.28,0.04,2.85,1.94,0.82
153.5,0.96,0.86,0.28,0.04,2.85,1.94,0.82
153.75,0.96,0.86,0.28,0.04,2.85,1.94,0.82
154,0.96,0.86,0.28,0.04,2.76,1.86,0.79
154.25,0.96,0.86,0.28,0.04,2.76,1.86,0.79
154.5,0.96,0.86,0.28,0.04,2.76,1.86,0.79
154.75,0.96,0.86,0.28,0.04,2.76,1.86,0.79
155,0.96,0.86,0.28,0.04,2.76,1.86,0.79
155.25,0.96,0.86,0.28,0.04,2.76,1.86,0.79
155.5,0.96,0.86,0.27,0.04,2.76,1.86,0.79
155.75,0.96,0.86,0.27,0.04,2.76,1.86,0.79
156,0.96,0.86,0.27,0.04,2.76,1.86,0.79
156.25,0.96,0.86,0.27,0.04,2.76,1.86,0.79
156.5,0.96,0.86,0.27,0.04,2.76,1.86,0.79
156.75,0.96,0.86,0.27,0.04,2.67,1.78,0.77
157,0.96,0.86,0.27,0.04,2.67,1.78,0.77
157.25,0.96,0.86,0.27,0.04,2.67,1.78,0.77
157.5,0.96,0.86,0.27,0.04,2.67,1.78,0.77
157.75,0.96,0.86,0.27,0.04,2.67,1.78,0.77
158,0.96,0.86,0.27,0.04,2.67,1.78,0.77
158.25,0.96,0.86,0.27,0.04,2.67,1.78,0.77
158.5,0.96,0.86,0.27,0.04,2.67,1.78,0.77
158.75,0.96,0.86,0.27,0.04,2.67,1.78,0.77
159,0.96,0.86,0.27,0.04,2.58,1.7,0.74
159.25,0.96,0.86,0.27,0.04,2.58,1.7,0.74
159.5,0.96,0.86,0.27,0.04,2.58,1.7,0.74
159.75,0.96,0.86,0.27,0.04,2.67,1.78,0.77
160,0.96,0.86,0.27,0.04,2.58,1.7,0.74
160.25,0.96,0.86,0.27,0.04,2.58,1.7,0.74
160.5,0.96,0.86,0.27,0.04,2.58,1.7,0.74
160.75,0.96,0.86,0.27,0.04,2.58,1.7,0.74
161,0.95,0.86,0.27,0.04,2.58,1.7,0.74
161.25,0.96,0.86,0.27,0.04,2.67,1.78,0.77
161.5,0.96,0.86,0.27,0.04,2.58,1.7,0.74
161.75,0.95,0.86,0.26,0.04,2.58,1.7,0.74
162,0.96,0.86,0.26,0.04,2.58,1.7,0.74
162.25,0.95,0.86,0.26,0.04,2.58,1.7,0.74
162.5,0.95,0.86,0.26,0.04,2.49,1.62,0.71
162.75,0.95,0.86,0.26,0.04,2.58,1.7,0.74
163,0.95,0.86,0.26,0.04,2.49,1.62,0.71
163.25,0.95,0.86,0.26,0.04,2.58,1.7,0.74
163.5,0.96,0.86,0.26,0.04,2.49,1.62,0.71
163.75,0.95,0.86,0.26,0.04,2.49,1.62,0.71
164,0.95,0.86,0.26,0.04,2.49,1.62,0.71
164.25,0.95,0.86,0.26,0.04,2.49,1.62,0.71
164.5,0.95,0.86,0.26,0.04,2.49,1.62,0.71
164.75,0.95,0.86,0.26,0.04,2.49,1.62,0.71
165,0.95,0.86,0.26,0.04,2.49,1.62,0.71
165.25,0.95,0.86,0.26,0.04,2.49,1.62,0.71
165.5,0.95,0.86,0.26,0.04,2.49,1.62,0.71
165.75,0.95,0.86,0.26,0.04,2.58,1.7,0.74
166,0.95,0.86,0.26,0.04,2.49,1.62,0.71
166.25,0.95,0.86,0.26,0.04,2.49,1.62,0.71
166.5,0.95,0.86,0.26,0.04,2.4,1.55,0.68
166.75,0.95,0.86,0.26,0.04,2.49,1.62,0.71
167,0.95,0.86,0.26,0.04,2.4,1.55,0.68
167.25,0.95,0.86,0.26,0.04,2.4,1.55,0.68
167.5,0.95,0.86,0.26,0.04,2.4,1.55,0.68
167.75,0.95,0.86,0.26,0.04,2.4,1.55,0.68
168,0.95,0.86,0.26,0.04,2.4,1.55,0.68
168.25,0.95,0.86,0.26,0.04,2.4,1.55,0.68
168.5,0.95,0.86,0.26,0.04,2.4,1.55,0.68
168.75,0.95,0.86,0.26,0.04,2.4,1.55,0.68
169,0.95,0.86,0.26,0.04,2.4,1.55,0.68
169.25,0.95,0.86,0.26,0.04,2.4,1.55,0.68
169.5,0.95,0.86,0.26,0.04,2.4,1.55,0.68
169.75,0.95,0.86,0.26,0.04,2.4,1.55,0.68
170,0.95,0.86,0.26,0.04,2.4,1.55,0.68
170.25,0.95,0.86,0.26,0.04,2.4,1.55,0.68
170.5,0.95,0.86,0.26,0.04,2.4,1.55,0.68
170.75,0.95,0.86,0.25,0.04,2.4,1.55,0.68
171,0.95,0.86,0.26,0.04,2.4,1.55,0.68
171.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
171.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
171.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
172,0.95,0.86,0.25,0.04,2.31,1.48,0.65
172.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
172.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
172.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
173,0.95,0.86,0.25,0.04,2.31,1.48,0.65
173.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
173.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
173.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
174,0.95,0.86,0.25,0.04,2.31,1.48,0.65
174.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
174.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
174.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
175,0.95,0.86,0.25,0.04,2.31,1.48,0.65
175.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
175.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
175.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
176,0.95,0.86,0.25,0.04,2.31,1.48,0.65
176.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
176.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
176.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
177,0.95,0.86,0.25,0.04,2.31,1.48,0.65
177.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
177.5,0.95,0.86,0.25,0.04,2.31,1.48,0.65
177.75,0.95,0.86,0.25,0.04,2.31,1.48,0.65
178,0.95,0.86,0.25,0.04,2.23,1.4,0.62
178.25,0.95,0.86,0.25,0.04,2.31,1.48,0.65
178.5,0.95,0.86,0.25,0.04,2.23,1.4,0.62
178.75,0.95,0.86,0.25,0.04,2.23,1.4,0.62
179,0.95,0.86,0.25,0.04,2.23,1.4,0.62
179.25,0.95,0.86,0.25,0.04,2.23,1.4,0.62
179.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
179.75,0.95,0.86,0.25,0.04,2.23,1.4,0.62
180,0.95,0.86,0.24,0.04,2.23,1.4,0.62
180.25,0.95,0.86,0.24,0.04,2.23,1.4,0.62
180.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
180.75,0.95,0.86,0.24,0.04,2.58,1.7,0.74
181,0.95,0.86,0.24,0.04,2.23,1.4,0.62
181.25,0.95,0.86,0.24,0.04,2.23,1.4,0.62
181.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
181.75,0.95,0.86,0.24,0.04,2.23,1.4,0.62
182,0.95,0.86,0.24,0.04,2.23,1.4,0.62
182.25,0.95,0.86,0.24,0.04,2.23,1.4,0.62
182.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
182.75,0.95,0.86,0.24,0.04,2.23,1.4,0.62
183,0.95,0.86,0.24,0.04,2.23,1.4,0.62
183.25,0.95,0.86,0.24,0.04,2.23,1.4,0.62
183.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
183.75,0.95,0.86,0.24,0.04,2.4,1.55,0.68
184,0.95,0.86,0.24,0.04,2.23,1.4,0.62
184.25,0.95,0.86,0.24,0.04,2.23,1.4,0.62
184.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
184.75,0.95,0.86,0.24,0.04,2.23,1.4,0.62
185,0.95,0.86,0.24,0.04,2.23,1.4,0.62
185.25,0.95,0.86,0.24,0.04,2.23,1.4,0.62
185.5,0.95,0.86,0.24,0.04,2.23,1.4,0.62
185.75,0.95,0.86,0.24,0.04,2.23,1.4,0.62
186,0.95,0.86,0.24,0.04,2.14,1.33,0.59
186.25,0.95,0.86,0.24,0.04,2.14,1.33,0.59
186.5,0.95,0.86,0.24,0.04,2.14,1.33,0.59
186.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
187,0.95,0.86,0.24,0.04,2.14,1.33,0.59
187.25,0.95,0.86,0.24,0.04,2.14,1.33,0.59
187.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
187.75,0.95,0.86,0.24,0.04,2.14,1.33,0.59
188,0.95,0.86,0.24,0.04,2.14,1.33,0.59
188.25,0.95,0.86,0.24,0.04,2.14,1.33,0.59
188.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
188.75,0.95,0.86,0.24,0.04,2.14,1.33,0.59
189,0.95,0.86,0.24,0.04,2.14,1.33,0.59
189.25,0.95,0.86,0.24,0.04,2.05,1.26,0.57
189.5,0.95,0.86,0.24,0.04,2.14,1.33,0.59
189.75,0.95,0.86,0.24,0.04,2.14,1.33,0.59
190,0.95,0.86,0.24,0.04,2.14,1.33,0.59
190.25,0.95,0.86,0.24,0.04,2.05,1.26,0.57
190.5,0.95,0.86,0.24,0.04,2.14,1.33,0.59
190.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
191,0.95,0.86,0.24,0.04,2.14,1.33,0.59
191.25,0.95,0.86,0.24,0.04,1.88,1.13,0.52
191.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
191.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
192,0.95,0.86,0.24,0.04,2.05,1.26,0.57
192.25,0.95,0.86,0.24,0.04,2.05,1.26,0.57
192.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
192.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
193,0.95,0.86,0.24,0.04,2.05,1.26,0.57
193.25,0.95,0.86,0.24,0.04,2.05,1.26,0.57
193.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
193.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
194,0.95,0.86,0.24,0.04,2.14,1.33,0.59
194.25,0.95,0.86,0.24,0.04,2.05,1.26,0.57
194.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
194.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
195,0.95,0.86,0.24,0.04,2.05,1.26,0.57
195.25,0.95,0.86,0.24,0.04,2.05,1.26,0.57
195.5,0.95,0.86,0.24,0.04,2.05,1.26,0.57
195.75,0.95,0.86,0.24,0.04,2.05,1.26,0.57
196,0.94,0.86,0.24,0.04,2.05,1.26,0.57
196.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
196.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
196.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
197,0.94,0.86,0.23,0.04,2.05,1.26,0.57
197.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
197.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
197.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
198,0.94,0.86,0.23,0.04,2.05,1.26,0.57
198.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
198.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
198.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
199,0.94,0.86,0.23,0.04,2.05,1.26,0.57
199.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
199.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
199.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
200,0.94,0.86,0.23,0.04,2.05,1.26,0.57
200.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
200.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
200.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
201,0.94,0.86,0.23,0.04,2.05,1.26,0.57
201.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
201.5,0.94,0.86,0.23,0.04,1.97,1.19,0.54
201.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
202,0.94,0.86,0.23,0.04,2.05,1.26,0.57
202.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
202.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
202.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
203,0.94,0.86,0.23,0.04,2.05,1.26,0.57
203.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
203.5,0.94,0.86,0.23,0.04,1.97,1.19,0.54
203.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
204,0.94,0.86,0.23,0.04,2.05,1.26,0.57
204.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
204.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
204.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
205,0.94,0.86,0.23,0.04,2.05,1.26,0.57
205.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
205.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
205.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
206,0.94,0.86,0.23,0.04,2.05,1.26,0.57
206.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
206.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
206.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
207,0.94,0.86,0.23,0.04,2.05,1.26,0.57
207.25,0.94,0.86,0.23,0.04,1.88,1.13,0.52
207.5,0.94,0.86,0.23,0.04,1.97,1.19,0.54
207.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
208,0.94,0.86,0.23,0.04,1.97,1.19,0.54
208.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
208.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
208.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
209,0.94,0.86,0.23,0.04,2.05,1.26,0.57
209.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
209.5,0.94,0.85,0.23,0.04,2.05,1.26,0.57
209.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
210,0.94,0.86,0.23,0.04,2.05,1.26,0.57
210.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
210.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
210.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
211,0.94,0.86,0.23,0.04,2.05,1.26,0.57
211.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
211.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
211.75,0.94,0.86,0.23,0.04,1.97,1.19,0.54
212,0.94,0.86,0.23,0.04,1.97,1.19,0.54
212.25,0.94,0.85,0.23,0.04,2.05,1.26,0.57
212.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
212.75,0.94,0.86,0.23,0.04,1.97,1.19,0.54
213,0.94,0.85,0.23,0.04,2.05,1.26,0.57
213.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
213.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
213.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
214,0.94,0.86,0.23,0.04,2.05,1.26,0.57
214.25,0.94,0.86,0.23,0.04,2.05,1.26,0.57
214.5,0.94,0.86,0.23,0.04,2.05,1.26,0.57
214.75,0.94,0.86,0.23,0.04,2.05,1.26,0.57
215,0.94,0.86,0.22,0.04,2.05,1.26,0.57
215.25,0.94,0.85,0.22,0.04,2.05,1.26,0.57
215.5,0.94,0.86,0.22,0.04,2.05,1.26,0.57
215.75,0.94,0.86,0.22,0.04,2.05,1.26,0.57
216,0.94,0.86,0.23,0.04,2.05,1.26,0.57
216.25,0.94,0.85,0.22,0.04,2.05,1.26,0.57
216.5,0.94,0.86,0.22,0.04,2.05,1.26,0.57
216.75,0.94,0.85,0.22,0.04,2.05,1.26,0.57
217,0.94,0.86,0.22,0.04,2.05,1.26,0.57
217.25,0.94,0.85,0.22,0.04,2.05,1.26,0.57
217.5,0.94,0.86,0.22,0.04,2.05,1.26,0.57
217.75,0.94,0.86,0.22,0.04,2.05,1.26,0.57
218,0.94,0.85,0.22,0.04,2.05,1.26,0.57
218.25,0.94,0.85,0.22,0.04,2.05,1.26,0.57
218.5,0.94,0.86,0.22,0.04,2.05,1.26,0.57
218.75,0.94,0.85,0.22,0.04,1.97,1.19,0.54
219,0.94,0.86,0.22,0.04,2.05,1.26,0.57
219.25,0.94,0.86,0.22,0.04,2.05,1.26,0.57
219.5,0.94,0.86,0.22,0.04,2.05,1.26,0.57
219.75,0.94,0.86,0.22,0.04,2.05,1.26,0.57
220,0.94,0.86,0.22,0.04,2.05,1.26,0.57
220.25,0.94,0.86,0.22,0.04,2.05,1.26,0.57
220.5,0.94,0.85,0.22,0.04,2.05,1.26,0.57
220.75,0.94,0.86,0.22,0.04,2.05,1.26,0.57
